1499	54984	1
4842	8573	1
9170	9170	1
2885	30011	1
10054	10054	1
4849	4849	1
2932	7430	1
5499	5499	1
7249	8665	1
9275	9275	1
3635	5581	1
390067	390067	1
5737	9536	1
389692	389692	1
820	820	1
54881	54881	1
3883	3883	1
1073	1073	1
2185	815	1
9349	9349	1
6511	6511	1
29994	29994	1
3821	3821	1
23432	23432	1
26056	7533	1
191	191	1
3717	5159	1
10519	10971	1
124905765	124905765	1
29767	29767	1
10856	7392	1
5973	5973	1
406882	406882	1
84313	84313	1
57122	57122	1
23409	23409	1
124905822	124905822	1
54145	54145	1
5163	5163	1
4544	4544	1
124902847	124902847	1
1363	1363	1
288	83737	1
222	222	1
200958	3636	1
84451	84451	1
30814	30814	1
1019	815	1
1272	23327	1
3320	3727	1
10623	10623	1
8876	8876	1
432	432	1
10971	54461	1
11060	7316	1
4690	8835	1
7922	7922	1
137868	137868	1
1741	87	1
30011	5580	1
355	5295	1
10000	4149	1
3560	3815	1
5590	6654	1
84142	84142	1
2941	2941	1
124900915	124900915	1
30011	836	1
2201	2201	1
207	60	1
93643	93643	1
7529	7531	1
658	658	1
695	695	1
919	919	1
5580	5796	1
51744	51744	1
4191	4191	1
3702	7409	1
4137	4137	1
60	7431	1
3399	4716	1
54429	54429	1
25	4691	1
5921	967	1
1869	1869	1
51274	51274	1
1025	5775	1
8744	8744	1
353144	353144	1
5364	5747	1
10154	10154	1
26538	26538	1
8202	8202	1
6605	7514	1
1432	4331	1
407051	407051	1
2690	5295	1
340485	340485	1
64979	64979	1
3691	80176	1
8360	8360	1
5800	836	1
1956	8453	1
3716	558	1
23498	23498	1
2152	2152	1
51762	51762	1
29093	29093	1
124900883	124900883	1
253430	253430	1
7481	7481	1
816	983	1
113	113	1
10075	10075	1
2113	7532	1
8896	8896	1
100008589	100008589	1
952	952	1
2475	6597	1
5793	9146	1
1021	1741	1
4352	558	1
7409	8835	1
207	54461	1
355	5782	1
2017	4486	1
1613	5583	1
6923	8660	1
2885	84105	1
124907192	124907192	1
3040	60	1
64579	64579	1
26528	26528	1
2561	815	1
100500809	100500809	1
7520	8607	1
9966	9966	1
6869	6869	1
6789	6789	1
5921	8665	1
79188	79188	1
3925	3925	1
2495	8665	1
81697	81697	1
11040	8065	1
3708	3708	1
100169758	100169758	1
54626	54626	1
2322	558	1
1609	1609	1
27018	7430	1
55207	55207	1
283464	283464	1
8631	8631	1
10762	10762	1
4691	7391	1
3434	3434	1
11146	5787	1
2554	5588	1
3643	8660	1
5770	867	1
5090	5090	1
200958	80176	1
2199	2199	1
6597	6601	1
8392	8392	1
5796	84105	1
6916	6916	1
10136	10136	1
3064	3064	1
140739	140739	1
5583	80176	1
8877	8877	1
56001	56001	1
23557	5295	1
513	513	1
3083	3635	1
10956	10956	1
3620	3620	1
5569	5569	1
2065	999	1
5583	6643	1
1435	3718	1
7430	891	1
1103	1103	1
9541	9541	1
1003	1003	1
55506	55506	1
6303	6303	1
406980	406980	1
140679	140679	1
30011	9093	1
387680	387680	1
6195	7533	1
3551	51256	1
27092	27092	1
3231	3231	1
2690	4690	1
10905	10905	1
54788	54788	1
8737	8737	1
119678	119678	1
3861	3861	1
653	653	1
5833	5833	1
4715	4715	1
29785	29785	1
124908291	124908291	1
6531	6531	1
5747	59	1
5297	5297	1
143502	143502	1
8452	8452	1
3106	3106	1
5583	5788	1
3725	6198	1
5579	5796	1
4794	4794	1
391769	391769	1
10000	10445	1
10000	5371	1
1398	2885	1
1755	1755	1
2690	5970	1
441024	441024	1
23557	5782	1
124907641	124907641	1
1022	4842	1
7531	7533	1
84667	84667	1
3725	8607	1
1435	6921	1
504191	504191	1
3727	7514	1
200958	2065	1
219983	219983	1
7159	7159	1
1945	1945	1
441531	441531	1
1435	2534	1
4999	4999	1
4756	4756	1
1027	2113	1
5962	8312	1
7324	7324	1
6778	6778	1
3635	5335	1
1741	2902	1
65057	8607	1
10971	7534	1
5066	7249	1
10877	10877	1
27018	8312	1
5770	836	1
55612	55612	1
113457	3718	1
59	7430	1
6218	6218	1
4907	4907	1
1021	4035	1
4804	7430	1
10911	10911	1
5296	8065	1
26270	26270	1
30	30	1
4716	5921	1
1022	87	1
3717	5295	1
8140	8140	1
57552	57552	1
124904983	124904983	1
967	983	1
10376	10376	1
55845	55845	1
5087	5087	1
8809	8809	1
80146	80146	1
54984	80198	1
1460	1460	1
9698	9698	1
11040	5159	1
5594	5594	1
150684	8453	1
53407	53407	1
124907174	124907174	1
2885	3082	1
836	9146	1
6878	6878	1
125467750	125467750	1
3428	3428	1
7531	8665	1
1290	1290	1
124907456	124907456	1
10331	10331	1
2954	2954	1
594855	594855	1
3551	4478	1
3551	85440	1
2885	4352	1
4035	9743	1
54815	54815	1
26248	26248	1
1200	7011	1
2157	2157	1
100528032	100528032	1
3559	3559	1
7386	7386	1
5542	5542	1
4301	4301	1
55589	55589	1
627	627	1
2017	5770	1
3702	8065	1
699	699	1
5714	5714	1
128966570	128966570	1
6921	7428	1
64319	64319	1
3091	4149	1
1956	5795	1
9688	9688	1
4359	4359	1
219431	219431	1
124905802	124905802	1
30011	6464	1
100526794	100526794	1
353133	353133	1
10048	3082	1
51060	51060	1
138882	138882	1
8310	8310	1
11040	1436	1
3480	5295	1
7484	7484	1
3803	3803	1
11040	3643	1
57007	57007	1
146664	146664	1
10791	10791	1
1956	5781	1
11337	5590	1
59	85440	1
4804	5747	1
7327	7327	1
3382	3382	1
1956	7010	1
26100	26100	1
8840	8840	1
1398	7010	1
7430	983	1
9577	9577	1
10563	10563	1
11149	11149	1
10728	3727	1
54431	54431	1
124872	124872	1
124907253	124907253	1
5580	57610	1
3897	3897	1
90701	90701	1
4690	9978	1
10000	7520	1
27030	27030	1
54461	8312	1
26118	8835	1
107984365	107984365	1
25	867	1
1432	7532	1
8828	8828	1
283093	283093	1
203228	203228	1
8773	8773	1
133396	133396	1
5747	6421	1
57733	57733	1
207	2547	1
25828	25828	1
8334	8334	1
124907213	124907213	1
8437	8437	1
6009	8665	1
124907267	124907267	1
4352	7010	1
5021	5021	1
22933	22933	1
3082	7409	1
208	2099	1
2043	2043	1
23557	3082	1
3643	558	1
54461	8045	1
27183	27183	1
238	7410	1
56479	56479	1
10787	10787	1
79868	79868	1
3635	867	1
54984	6667	1
56000	56000	1
124908355	124908355	1
54541	54541	1
100101268	100101268	1
5962	6421	1
23381	3727	1
7059	7059	1
1456	1456	1
3659	3659	1
3300	3300	1
1591	1591	1
6344	6344	1
344807	344807	1
861	861	1
1956	3717	1
150684	3560	1
135948	135948	1
6730	6730	1
11040	3815	1
124907321	124907321	1
10971	3040	1
84168	84168	1
11146	7409	1
345630	345630	1
124904381	124904381	1
124904140	124904140	1
6233	6233	1
653361	653361	1
390093	390093	1
114793	114793	1
3643	7006	1
10971	6548	1
120066	120066	1
8361	8361	1
5506	5506	1
124902333	124902333	1
222537	222537	1
65057	6605	1
53842	53842	1
390190	390190	1
4647	4647	1
4747	6195	1
1956	5295	1
10971	8678	1
4654	4654	1
5296	7409	1
6548	7531	1
3320	4609	1
3101	3101	1
160851	160851	1
8675	8675	1
51083	51083	1
4499	4499	1
7223	7223	1
4249	4249	1
1499	3083	1
135946	135946	1
10841	10841	1
1432	4478	1
10277	10277	1
221613	221613	1
3459	8065	1
10519	1200	1
1562	1562	1
22977	22977	1
3459	3718	1
169044	169044	1
124907718	124907718	1
355	573	1
5066	8045	1
56052	56052	1
10961	10961	1
406888	406888	1
2902	3603	1
60	7532	1
208	7011	1
10000	25	1
27190	27190	1
6235	6235	1
1956	81603	1
64786	64786	1
2554	5584	1
124907639	124907639	1
55605	55605	1
25851	25851	1
442117	442117	1
414328	414328	1
410	410	1
51520	51520	1
11285	11285	1
26281	26281	1
2017	5579	1
4574	4574	1
7138	7138	1
178	178	1
1200	3725	1
10971	7011	1
558	8660	1
5066	8665	1
10163	10163	1
5257	5257	1
11019	11019	1
9075	9075	1
127281	127281	1
135112	135112	1
2495	26056	1
23114	6340	1
246721	246721	1
5775	983	1
2268	2268	1
51077	51077	1
3716	8835	1
2948	2948	1
5783	5783	1
642517	642517	1
4804	54461	1
4331	6772	1
57159	57159	1
2885	7316	1
124907224	124907224	1
1062	1062	1
3565	3565	1
3091	65057	1
3737	3737	1
56474	56474	1
3603	9743	1
7293	7293	1
1495	1495	1
5905	5905	1
65057	7514	1
3141	3141	1
81439	81439	1
1504	1504	1
56903	56903	1
578	578	1
91319	91319	1
9693	9693	1
4747	5962	1
3836	3836	1
2678	2678	1
84890	84890	1
57823	57823	1
4084	6605	1
26834	26834	1
23072	7251	1
238	8453	1
83737	8724	1
1027	7533	1
6060	6060	1
65125	65125	1
25	54984	1
2322	238	1
2878	2878	1
324	324	1
54461	7533	1
51010	51010	1
137964	137964	1
2495	967	1
6777	6777	1
8792	8792	1
103	103	1
124538	124538	1
343172	343172	1
25	6667	1
5590	5788	1
406926	406926	1
4555	4555	1
10806	59	1
23557	5583	1
23389	23389	1
10870	10870	1
2322	6923	1
406884	406884	1
26056	967	1
23557	867	1
143686	143686	1
80834	80834	1
51256	59	1
7827	7827	1
121278	121278	1
26118	5295	1
1398	3717	1
5787	5788	1
2690	3643	1
6326	6326	1
60	6195	1
2255	2255	1
5524	5524	1
4735	4735	1
8996	8996	1
3082	6643	1
5688	5688	1
113457	3560	1
6448	6448	1
5578	5580	1
5562	5562	1
124905777	124905777	1
1001	1001	1
124905787	124905787	1
348	348	1
3716	7010	1
4771	5066	1
124907648	124907648	1
79767	79767	1
124908361	124908361	1
84733	84733	1
7529	8312	1
3560	4352	1
10048	5796	1
5583	5590	1
124908473	124908473	1
5579	5793	1
4564	4564	1
1268	5295	1
3551	4771	1
55697	55697	1
116985	116985	1
64976	64976	1
137970	137970	1
55224	55224	1
57292	57292	1
8800	8800	1
406947	406947	1
3818	3818	1
2012	2012	1
2994	2994	1
55651	55651	1
401661	401661	1
10728	2547	1
80198	8607	1
1593	1593	1
124907201	124907201	1
57666	57666	1
124907578	124907578	1
5970	7010	1
124907247	124907247	1
6120	6120	1
9126	9126	1
3551	6195	1
558	8453	1
3689	3689	1
9466	9466	1
84991	84991	1
80339	80339	1
6143	6143	1
5159	5295	1
10342	10342	1
8337	8337	1
9992	9992	1
9113	9113	1
4716	8665	1
1778	1778	1
8309	8309	1
2690	6923	1
54472	54472	1
2475	4149	1
5781	9093	1
5903	5903	1
857	857	1
124908102	124908102	1
6597	8607	1
1392	1392	1
8321	8321	1
5702	5702	1
5957	5957	1
3674	3674	1
4747	8045	1
1613	6654	1
1017	116444	1
9063	9063	1
654364	654364	1
406885	406885	1
51032	51032	1
123041	123041	1
1613	2017	1
3251	3251	1
8536	8536	1
2322	8453	1
2694	2694	1
127623	127623	1
4035	87	1
8689	8689	1
4853	4853	1
11040	4690	1
26122	26122	1
4556	4556	1
150684	3815	1
25777	25777	1
2997	2997	1
124907589	124907589	1
1027	8665	1
124908500	124908500	1
1613	2885	1
949	949	1
84706	84706	1
2523	2523	1
3083	5335	1
2619	2619	1
64283	64283	1
1454	1454	1
4224	4224	1
580	580	1
5782	6654	1
5970	65057	1
1019	1741	1
2932	6772	1
5159	558	1
93100	93100	1
1317	1317	1
10019	10019	1
1613	5580	1
1027	4716	1
51412	51412	1
1436	2885	1
10207	4842	1
5747	9146	1
207	2475	1
7031	7031	1
84557	84557	1
1613	5582	1
8572	8572	1
2475	7514	1
4084	5371	1
10445	4084	1
224	224	1
207	4084	1
124907167	124907167	1
341418	341418	1
6195	7531	1
10156	10156	1
65057	7011	1
2017	5781	1
64949	64949	1
3717	81603	1
407049	407049	1
7410	8065	1
9451	9451	1
2099	6667	1
10728	3725	1
51602	51602	1
6915	6915	1
2099	23381	1
392392	392392	1
116984	116984	1
23353	23353	1
84063	84063	1
3804	3804	1
2534	26118	1
2208	2208	1
3625	3625	1
5781	836	1
1442	967	1
7172	7172	1
4092	4092	1
3691	5588	1
55698	55698	1
10888	10888	1
3459	5159	1
10907	10907	1
9562	9562	1
8504	8504	1
11258	11258	1
5998	9229	1
5663	5663	1
7299	7299	1
355	5580	1
124907153	124907153	1
164091	164091	1
4478	7529	1
27074	27074	1
51495	51495	1
238	8835	1
816	9229	1
79017	79017	1
10806	4804	1
7942	7942	1
55012	55012	1
8440	8440	1
26287	26287	1
4311	4311	1
440093	440093	1
3083	5795	1
6991	6991	1
124907636	124907636	1
10445	10971	1
4086	4086	1
23385	23385	1
5592	5592	1
59	7529	1
403274	403274	1
1022	3603	1
2495	7532	1
3043	3043	1
3294	3294	1
84265	84265	1
1378	1378	1
1200	2099	1
196527	196527	1
2862	2862	1
341208	341208	1
4690	6923	1
8761	8761	1
1268	5584	1
3122	3122	1
121601	121601	1
9730	9730	1
6707	6707	1
84441	84441	1
1442	26056	1
1436	3643	1
2782	2782	1
6731	6731	1
3635	9093	1
113457	8660	1
8706	8706	1
2078	2078	1
90226	90226	1
64978	64978	1
3635	4486	1
392391	392391	1
10769	10769	1
6171	6171	1
124907295	124907295	1
124907694	124907694	1
25	7520	1
23095	23095	1
85363	85363	1
10400	10400	1
6184	6184	1
113457	150684	1
84309	84309	1
3772	3772	1
9132	9132	1
5579	8243	1
4729	4729	1
3691	5580	1
154807	154807	1
916	916	1
3399	4747	1
5066	7529	1
343637	343637	1
5539	5539	1
1163	1163	1
10728	7514	1
11157	11157	1
2779	2779	1
171389	171389	1
1956	4352	1
100532736	100532736	1
128966744	128966744	1
8312	85440	1
341	341	1
8085	8085	1
4803	4803	1
3420	3420	1
10588	10588	1
3633	3633	1
4804	5347	1
5295	6464	1
30011	3635	1
1956	23557	1
133522	133522	1
3667	7852	1
58533	58533	1
10445	4609	1
57610	80176	1
1435	1956	1
207	8045	1
51135	51135	1
4771	5747	1
219982	219982	1
8449	8449	1
3764	3764	1
124908485	124908485	1
124907573	124907573	1
25	2547	1
4247	4247	1
116444	87	1
3040	891	1
101954275	101954275	1
114609	1956	1
107984349	107984349	1
5734	5734	1
5921	8678	1
5579	5588	1
10057	10057	1
3761	3761	1
9266	9266	1
114609	8065	1
79621	79621	1
10381	10381	1
9135	9135	1
84105	999	1
3236	3236	1
355	999	1
124907320	124907320	1
113457	5159	1
238	9978	1
5432	5432	1
9564	9564	1
442910	442910	1
107987478	107987478	1
221823	221823	1
5896	5896	1
5579	57610	1
11001	11001	1
10724	10724	1
5800	6654	1
5970	6667	1
6262	6262	1
8325	8325	1
2113	26056	1
7431	983	1
26533	26533	1
115024	115024	1
8065	8835	1
124908336	124908336	1
8819	8819	1
1613	6774	1
3717	7410	1
26007	26007	1
64211	64211	1
3607	3607	1
4717	4717	1
55247	55247	1
6605	7520	1
124905429	124905429	1
124908474	124908474	1
22941	22941	1
5573	5573	1
359	359	1
165904	165904	1
10971	6198	1
6921	6923	1
4296	6804	1
3832	3832	1
406985	406985	1
2517	2517	1
124904986	124904986	1
6643	7409	1
4716	85440	1
47	47	1
10008	10008	1
730249	730249	1
4771	7431	1
1268	5770	1
3551	8045	1
22827	22827	1
27068	27068	1
2549	30011	1
29883	29883	1
114609	5159	1
3551	7431	1
2932	6548	1
8189	8189	1
124905798	124905798	1
3727	7520	1
4331	967	1
5584	9093	1
8493	8493	1
3127	3127	1
8692	8692	1
257313	257313	1
3269	3269	1
5347	5747	1
3718	7410	1
915	915	1
114609	2322	1
1687	1687	1
238	2534	1
10806	1442	1
1824	1824	1
5921	6195	1
54984	6605	1
6645	6645	1
2534	8065	1
9486	9486	1
10171	10171	1
2037	2037	1
124907574	124907574	1
4352	7428	1
124907274	124907274	1
5270	5270	1
26301	26301	1
1435	1436	1
355	84105	1
8065	8660	1
3675	3675	1
3824	3824	1
10048	1613	1
5796	6774	1
100532731	100532731	1
1268	3636	1
3012	3012	1
22794	22794	1
3636	4486	1
390064	390064	1
10519	3091	1
124907332	124907332	1
11060	23114	1
200958	999	1
4478	6421	1
29990	29990	1
6009	7533	1
51164	51164	1
124908524	124908524	1
27018	85440	1
164	164	1
2767	2767	1
5829	5829	1
81472	81472	1
3636	5781	1
10489	8065	1
23205	23205	1
51447	51447	1
2065	57610	1
55970	55970	1
25	573	1
6259	6259	1
3459	4690	1
1136	1136	1
3040	4716	1
7011	7392	1
1241	1241	1
10971	2547	1
10971	2495	1
3727	6198	1
54738	54738	1
2053	2053	1
407054	407054	1
5693	5693	1
4035	815	1
759	759	1
6317	6317	1
4709	4709	1
7529	85440	1
2153	2153	1
124907239	124907239	1
6652	6652	1
5158	5158	1
10806	4478	1
207	59	1
376497	376497	1
3930	3930	1
1025	5335	1
139189	139189	1
10585	10585	1
3551	5347	1
6772	891	1
11040	9978	1
9241	9241	1
3716	7409	1
6541	6541	1
3083	7409	1
53904	53904	1
144125	144125	1
124903595	124903595	1
113278	113278	1
5092	5092	1
100169768	100169768	1
390083	390083	1
201163	201163	1
4771	7532	1
133	133	1
63924	63924	1
1268	2017	1
124907330	124907330	1
114609	1435	1
1499	4486	1
4824	4824	1
64750	64750	1
4731	4731	1
1349	1349	1
93183	93183	1
3908	3908	1
8354	8354	1
23381	6597	1
5023	5023	1
55957	55957	1
5788	6464	1
26056	85440	1
9794	9794	1
5921	85440	1
51128	51128	1
27097	27097	1
5581	6654	1
10000	23381	1
51020	51020	1
1154	1154	1
10207	816	1
57412	57412	1
124907703	124907703	1
118672	118672	1
23382	23382	1
124907595	124907595	1
25	5787	1
29984	29984	1
10728	6595	1
27018	4478	1
5579	5590	1
1506	1506	1
117178	117178	1
26830	26830	1
6612	6612	1
2534	87	1
7431	7531	1
65264	65264	1
4986	4986	1
207	3039	1
4747	5921	1
170067	170067	1
124907961	124907961	1
6737	6737	1
114798	114798	1
9653	9653	1
6129	6129	1
2885	7006	1
5024	5024	1
85007	85007	1
5579	5788	1
154810	154810	1
10484	10484	1
116443	116444	1
3399	7529	1
29889	29889	1
146	146	1
10991	10991	1
64901	64901	1
23462	23462	1
3717	6923	1
862	862	1
1740	5998	1
368	368	1
5747	7534	1
23001	23001	1
50837	50837	1
1442	5347	1
6675	6675	1
8826	8826	1
54965	54965	1
60	7531	1
347688	347688	1
3778	3778	1
558	7010	1
57016	57016	1
2885	7428	1
2921	2921	1
150684	2690	1
3480	8065	1
124906378	124906378	1
6009	967	1
5580	6774	1
358	358	1
283208	283208	1
2690	81603	1
2912	2912	1
3691	5583	1
7023	7023	1
6829	6829	1
4831	4831	1
6654	999	1
4747	60	1
1613	5364	1
1200	6198	1
23557	3636	1
1499	57610	1
1027	60	1
5580	5795	1
124904668	124904668	1
23312	23312	1
128178	128178	1
2981	2981	1
10664	8607	1
27295	27295	1
5287	5287	1
8900	8900	1
79290	79290	1
6258	6258	1
6581	6581	1
124905831	124905831	1
55509	55509	1
55802	55802	1
10120	10120	1
1293	1293	1
5971	5971	1
6185	6185	1
207	3725	1
3717	3815	1
1741	8573	1
1071	1071	1
9547	9547	1
80781	80781	1
7249	85440	1
558	6924	1
8555	8555	1
207	7529	1
1146	1146	1
2549	355	1
3320	7392	1
1937	1937	1
4690	8065	1
1739	4035	1
90249	90249	1
8370	8370	1
1613	5781	1
3603	815	1
84701	84701	1
79735	79735	1
23557	9146	1
79717	79717	1
22865	22865	1
1741	1742	1
4609	6597	1
3292	3292	1
124907273	124907273	1
4522	4522	1
4771	7531	1
283459	283459	1
100137049	100137049	1
3643	3718	1
340419	340419	1
2357	2357	1
5347	6772	1
10664	3091	1
9074	9074	1
6332	6332	1
5583	8243	1
5590	867	1
124907679	124907679	1
4691	80198	1
2549	5580	1
83660	83660	1
2885	57610	1
26118	7409	1
80336	80336	1
127829	127829	1
6425	6425	1
406971	406971	1
4771	7533	1
3091	7520	1
10231	10231	1
3039	7532	1
6882	6882	1
51347	51347	1
54461	6548	1
353514	353514	1
100913187	100913187	1
10199	10199	1
27018	5347	1
23381	3091	1
124907199	124907199	1
5583	5793	1
9611	9611	1
6643	999	1
3091	7011	1
7066	7066	1
4573	4573	1
1944	1944	1
2034	2034	1
7056	7056	1
558	6923	1
1021	87	1
124907310	124907310	1
5597	5597	1
219464	219464	1
6100	6100	1
8831	8831	1
95	95	1
200315	200315	1
10728	10971	1
79993	79993	1
3816	3816	1
9388	9388	1
55432	55432	1
9435	9435	1
5283	5283	1
10933	10933	1
3678	3678	1
2323	2323	1
124904143	124904143	1
257397	257397	1
10445	4149	1
124905327	124905327	1
3643	6924	1
9527	9527	1
3777	3777	1
26525	26525	1
5261	5261	1
10489	11040	1
22900	22900	1
51181	51181	1
10728	54984	1
7051	7051	1
5216	5216	1
124907664	124907664	1
150684	5159	1
3320	4149	1
51052	51052	1
4567	4567	1
6923	8453	1
124908282	124908282	1
23517	23517	1
5788	5795	1
5495	5495	1
64928	64928	1
9551	9551	1
5407	5407	1
1462	1462	1
1268	23557	1
5588	5770	1
2639	2639	1
1144	1144	1
6432	6432	1
58494	58494	1
114836	114836	1
574033	574033	1
51808	51808	1
5836	5836	1
493911	493911	1
1365	1365	1
6198	7520	1
124906796	124906796	1
3346	3346	1
51429	51429	1
338382	338382	1
3059	3059	1
124905436	124905436	1
26056	4331	1
207	4691	1
440153	440153	1
1200	1736	1
950	950	1
10220	10220	1
124908503	124908503	1
973	973	1
5802	5802	1
11309	11309	1
54981	54981	1
4691	6667	1
1442	7532	1
124905770	124905770	1
5364	5788	1
3083	5770	1
84950	84950	1
1621	1621	1
3727	80198	1
5371	5970	1
54148	54148	1
11040	26118	1
3091	3727	1
1398	3459	1
124908510	124908510	1
5469	5469	1
221264	221264	1
3667	558	1
7357	7357	1
10048	999	1
3815	5296	1
2165	2165	1
27180	27180	1
2932	6009	1
122809	122809	1
10572	10572	1
84219	84219	1
3105	3105	1
3765	3765	1
59272	59272	1
6198	7514	1
23152	23152	1
6203	6203	1
1736	23381	1
401666	401666	1
10000	10856	1
124908489	124908489	1
10489	3716	1
3171	3171	1
124908327	124908327	1
643246	643246	1
2634	2634	1
10788	10788	1
