10048	573	1.000000	0	73
10048	5747	0.500000	0	74
10048	57610	1.000000	0	75
10048	5770	1.000000	0	76
10048	5774	1.000000	0	77
10048	5781	1.000000	0	78
10048	5782	1.000000	0	79
10048	5787	1.000000	0	80
10048	5788	1.000000	0	81
10048	5793	1.000000	0	82
10048	5795	1.000000	0	83
10048	5796	1.000000	0	84
10048	5800	1.000000	0	85
10048	6464	1.000000	0	86
10048	6643	1.000000	0	87
10048	6654	1.000000	0	88
10048	6774	1.000000	0	89
10048	7409	0.500000	0	90
10048	80176	1.000000	0	91
10048	8243	1.000000	0	92
10048	836	1.000000	0	93
10048	84105	1.000000	0	94
10048	867	1.000000	0	95
10048	9093	1.000000	0	96
10048	9146	1.000000	0	97
10048	999	1.000000	0	98
1017	1019	1.000000	0	99
1017	1020	1.000000	0	100
1017	10207	1.000000	0	101
1017	1021	1.000000	0	102
1017	1022	1.000000	0	103
1017	1025	1.000000	0	104
1017	116443	1.000000	0	105
1017	116444	1.000000	0	106
1017	1739	1.000000	0	107
1017	1740	1.000000	0	108
1017	1741	1.000000	0	109
1017	1742	1.000000	0	110
1017	2185	1.000000	0	111
1017	2534	0.500000	0	112
1017	2902	1.000000	0	113
1017	3603	1.000000	0	114
1017	4035	1.000000	0	115
1017	4842	1.000000	0	116
1017	5335	0.500000	0	117
1017	5775	1.000000	0	118
1017	5998	1.000000	0	119
1017	815	0.500000	0	120
1017	816	1.000000	0	121
1017	8573	1.000000	0	122
1017	87	1.000000	0	123
1017	9229	1.000000	0	124
1017	9743	1.000000	0	125
1017	983	0.500000	0	126
1019	1020	1.000000	0	127
1019	10207	1.000000	0	128
1019	1021	1.000000	0	129
1019	1022	1.000000	0	130
1019	1025	1.000000	0	131
1019	116443	1.000000	0	132
1019	116444	1.000000	0	133
1019	1739	1.000000	0	134
1019	1740	1.000000	0	135
1019	1741	1.000000	0	136
1019	1742	1.000000	0	137
1019	2185	1.000000	0	138
1019	2534	0.500000	0	139
1019	2902	1.000000	0	140
1019	3603	1.000000	0	141
1019	4035	1.000000	0	142
1019	4842	1.000000	0	143
1019	5335	0.500000	0	144
1019	5775	1.000000	0	145
1019	5998	1.000000	0	146
1019	815	0.500000	0	147
1019	816	1.000000	0	148
1019	8573	1.000000	0	149
1019	87	1.000000	0	150
1019	9229	1.000000	0	151
1019	9743	1.000000	0	152
1019	983	0.500000	0	153
1020	10207	1.000000	0	154
1020	1021	1.000000	0	155
1020	1022	1.000000	0	156
1020	1025	1.000000	0	157
1020	116443	1.000000	0	158
1020	116444	1.000000	0	159
1020	1739	1.000000	0	160
1020	1740	1.000000	0	161
1020	1741	1.000000	0	162
1020	1742	1.000000	0	163
1020	2185	1.000000	0	164
1020	2534	0.500000	0	165
1020	2902	1.000000	0	166
1020	3603	1.000000	0	167
1020	4035	1.000000	0	168
1020	4842	1.000000	0	169
1020	5335	0.500000	0	170
1020	5775	1.000000	0	171
1020	5998	1.000000	0	172
1020	815	0.500000	0	173
1020	816	1.000000	0	174
1020	8573	1.000000	0	175
1020	87	1.000000	0	176
1020	9229	1.000000	0	177
1020	9743	1.000000	0	178
1020	983	0.500000	0	179
10207	1021	1.000000	0	180
10207	1022	1.000000	0	181
10207	1025	1.000000	0	182
10207	116443	1.000000	0	183
10207	116444	1.000000	0	184
10207	1739	1.000000	0	185
10207	1740	1.000000	0	186
10207	1741	1.000000	0	187
10207	1742	1.000000	0	188
10207	2185	1.000000	0	189
10207	2534	0.500000	0	190
10207	2902	1.000000	0	191
10207	3603	1.000000	0	192
10207	4035	1.000000	0	193
10207	4842	1.000000	0	194
10207	5335	0.500000	0	195
10207	5775	1.000000	0	196
10207	5998	1.000000	0	197
10207	815	0.500000	0	198
10207	816	1.000000	0	199
10207	8573	1.000000	0	200
10207	87	1.000000	0	201
10207	9229	1.000000	0	202
10207	9743	1.000000	0	203
10207	983	0.500000	0	204
1021	1022	1.000000	0	205
1021	1025	1.000000	0	206
1021	116443	1.000000	0	207
1021	116444	1.000000	0	208
1021	1739	1.000000	0	209
1021	1740	1.000000	0	210
1021	1741	1.000000	0	211
1021	1742	1.000000	0	212
1021	2185	1.000000	0	213
1021	2534	0.500000	0	214
1021	2902	1.000000	0	215
1021	3603	1.000000	0	216
1021	4035	1.000000	0	217
1021	4842	1.000000	0	218
1021	5335	0.500000	0	219
1021	5775	1.000000	0	220
1021	5998	1.000000	0	221
1021	815	0.500000	0	222
1021	816	1.000000	0	223
1021	8573	1.000000	0	224
1021	87	1.000000	0	225
1021	9229	1.000000	0	226
1021	9743	1.000000	0	227
1021	983	0.500000	0	228
1022	1025	1.000000	0	229
1022	116443	1.000000	0	230
1022	116444	1.000000	0	231
1022	1739	1.000000	0	232
1022	1740	1.000000	0	233
1022	1741	1.000000	0	234
1022	1742	1.000000	0	235
1022	2185	1.000000	0	236
1022	2534	0.500000	0	237
1022	2902	1.000000	0	238
1022	3603	1.000000	0	239
1022	4035	1.000000	0	240
1022	4842	1.000000	0	241
1022	5335	0.500000	0	242
1022	5775	1.000000	0	243
1022	5998	1.000000	0	244
1022	815	0.500000	0	245
1022	816	1.000000	0	246
1022	8573	1.000000	0	247
1022	87	1.000000	0	248
1022	9229	1.000000	0	249
1022	9743	1.000000	0	250
1022	983	0.500000	0	251
1025	116443	1.000000	0	252
1025	116444	1.000000	0	253
1025	1739	1.000000	0	254
1025	1740	1.000000	0	255
1025	1741	1.000000	0	256
1025	1742	1.000000	0	257
1025	2185	1.000000	0	258
1025	2534	0.500000	0	259
1025	2902	1.000000	0	260
1025	3603	1.000000	0	261
1025	4035	1.000000	0	262
1025	4842	1.000000	0	263
1025	5335	0.500000	0	264
1025	5775	1.000000	0	265
1025	5998	1.000000	0	266
1025	815	0.500000	0	267
1025	816	1.000000	0	268
1025	8573	1.000000	0	269
1025	87	1.000000	0	270
1025	9229	1.000000	0	271
1025	9743	1.000000	0	272
1025	983	0.500000	0	273
1027	10806	1.000000	0	274
1027	10971	0.500000	0	275
1027	1432	1.000000	0	276
1027	1442	1.000000	0	277
1027	207	0.500000	0	278
1027	2113	0.500000	0	279
1027	2495	1.000000	0	280
1027	26056	1.000000	0	281
1027	27018	1.000000	0	282
1027	2932	1.000000	0	283
1027	3039	1.000000	0	284
1027	3040	1.000000	0	285
1027	3399	1.000000	0	286
1027	3551	1.000000	0	287
1027	4331	1.000000	0	288
1027	4478	1.000000	0	289
1027	4716	1.000000	0	290
1027	4747	1.000000	0	291
1027	4771	1.000000	0	292
1027	4804	1.000000	0	293
1027	5066	1.000000	0	294
1027	51256	1.000000	0	295
1027	5347	1.000000	0	296
1027	54461	1.000000	0	297
1027	5747	0.500000	0	298
1027	58	1.000000	0	299
1027	59	1.000000	0	300
1027	5921	1.000000	0	301
1027	5962	1.000000	0	302
1027	60	1.000000	0	303
1027	6009	1.000000	0	304
1027	6195	1.000000	0	305
1027	6421	1.000000	0	306
1027	6548	1.000000	0	307
1027	6772	1.000000	0	308
1027	7249	1.000000	0	309
1027	7430	1.000000	0	310
1027	7431	1.000000	0	311
1027	7529	1.000000	0	312
1027	7531	1.000000	0	313
1027	7532	1.000000	0	314
1027	7533	1.000000	0	315
1027	8045	1.000000	0	316
1027	8312	1.000000	0	317
1027	85440	1.000000	0	318
1027	8665	1.000000	0	319
1027	8678	1.000000	0	320
1027	891	1.000000	0	321
1027	967	1.000000	0	322
1027	983	0.500000	0	323
10445	10519	1.000000	0	324
10445	10664	1.000000	0	325
10445	10728	1.000000	0	326
10445	10856	1.000000	0	327
10445	10971	0.500000	0	328
10445	1200	1.000000	0	329
10445	1499	0.500000	0	330
10445	1736	1.000000	0	331
10445	207	0.500000	0	332
10445	208	1.000000	0	333
10445	2099	1.000000	0	334
10445	23293	1.000000	0	335
10445	23381	1.000000	0	336
10445	2475	1.000000	0	337
10445	25	0.500000	0	338
10445	2547	1.000000	0	339
10445	3091	1.000000	0	340
10445	3320	1.000000	0	341
10445	3725	1.000000	0	342
10445	3727	1.000000	0	343
10445	4084	1.000000	0	344
10445	4149	1.000000	0	345
10445	4609	1.000000	0	346
10445	4691	1.000000	0	347
10445	5371	1.000000	0	348
10445	54984	1.000000	0	349
10445	5970	0.500000	0	350
10445	6198	1.000000	0	351
10445	65057	1.000000	0	352
10445	6595	1.000000	0	353
10445	6597	1.000000	0	354
10445	6601	1.000000	0	355
10445	6605	1.000000	0	356
10445	6667	1.000000	0	357
10445	7011	1.000000	0	358
10445	7391	1.000000	0	359
10445	7392	1.000000	0	360
10445	7514	1.000000	0	361
10445	7520	1.000000	0	362
10445	80198	1.000000	0	363
10445	8607	1.000000	0	364
10489	11040	1.000000	0	365
10489	113457	1.000000	0	366
10489	114609	1.000000	0	367
10489	1398	1.000000	0	368
10489	1435	1.000000	0	369
10489	1436	1.000000	0	370
10489	150684	1.000000	0	371
10489	1956	0.500000	0	372
10489	2064	1.000000	0	373
10489	2322	1.000000	0	374
10489	238	1.000000	0	375
10489	2534	0.500000	0	376
10489	26118	1.000000	0	377
10489	2690	1.000000	0	378
10489	2885	0.500000	0	379
10489	3459	1.000000	0	380
10489	3480	1.000000	0	381
10489	3560	1.000000	0	382
10489	3643	1.000000	0	383
10489	3667	1.000000	0	384
10489	3702	1.000000	0	385
10489	3716	1.000000	0	386
10489	3717	1.000000	0	387
10489	3718	1.000000	0	388
10489	3815	1.000000	0	389
10489	4352	1.000000	0	390
10489	4690	1.000000	0	391
10489	5159	1.000000	0	392
10489	5295	0.500000	0	393
10489	5296	1.000000	0	394
10489	558	1.000000	0	395
10489	5970	0.500000	0	396
10489	6921	1.000000	0	397
10489	6923	1.000000	0	398
10489	6924	1.000000	0	399
10489	7006	1.000000	0	400
10489	7010	1.000000	0	401
10489	7409	0.500000	0	402
10489	7410	1.000000	0	403
10489	7428	1.000000	0	404
10489	7852	1.000000	0	405
10489	8065	1.000000	0	406
10489	81603	1.000000	0	407
10489	8453	1.000000	0	408
10489	8660	1.000000	0	409
10489	8835	1.000000	0	410
10489	9978	1.000000	0	411
10519	10664	1.000000	0	412
10519	10728	1.000000	0	413
10519	10856	1.000000	0	414
10519	10971	0.500000	0	415
10519	1200	1.000000	0	416
10519	1499	0.500000	0	417
10519	1736	1.000000	0	418
10519	207	0.500000	0	419
10519	208	1.000000	0	420
10519	2099	1.000000	0	421
10519	23293	1.000000	0	422
10519	23381	1.000000	0	423
10519	2475	1.000000	0	424
10519	25	0.500000	0	425
10519	2547	1.000000	0	426
10519	3091	1.000000	0	427
10519	3320	1.000000	0	428
10519	3725	1.000000	0	429
10519	3727	1.000000	0	430
10519	4084	1.000000	0	431
10519	4149	1.000000	0	432
10519	4609	1.000000	0	433
10519	4691	1.000000	0	434
10519	5371	1.000000	0	435
10519	54984	1.000000	0	436
10519	5970	0.500000	0	437
10519	6198	1.000000	0	438
10519	65057	1.000000	0	439
10519	6595	1.000000	0	440
10519	6597	1.000000	0	441
10519	6601	1.000000	0	442
10519	6605	1.000000	0	443
10519	6667	1.000000	0	444
10519	7011	1.000000	0	445
10519	7391	1.000000	0	446
10519	7392	1.000000	0	447
10519	7514	1.000000	0	448
10519	7520	1.000000	0	449
10519	80198	1.000000	0	450
10519	8607	1.000000	0	451
10664	10728	1.000000	0	452
10664	10856	1.000000	0	453
10664	10971	0.500000	0	454
10664	1200	1.000000	0	455
10664	1499	0.500000	0	456
10664	1736	1.000000	0	457
10664	207	0.500000	0	458
10664	208	1.000000	0	459
10664	2099	1.000000	0	460
10664	23293	1.000000	0	461
10664	23381	1.000000	0	462
10664	2475	1.000000	0	463
10664	25	0.500000	0	464
10664	2547	1.000000	0	465
10664	3091	1.000000	0	466
10664	3320	1.000000	0	467
10664	3725	1.000000	0	468
10664	3727	1.000000	0	469
10664	4084	1.000000	0	470
10664	4149	1.000000	0	471
10664	4609	1.000000	0	472
10664	4691	1.000000	0	473
10664	5371	1.000000	0	474
10664	54984	1.000000	0	475
10664	5970	0.500000	0	476
10664	6198	1.000000	0	477
10664	65057	1.000000	0	478
10664	6595	1.000000	0	479
10664	6597	1.000000	0	480
10664	6601	1.000000	0	481
10664	6605	1.000000	0	482
10664	6667	1.000000	0	483
10664	7011	1.000000	0	484
10664	7391	1.000000	0	485
10664	7392	1.000000	0	486
10664	7514	1.000000	0	487
10664	7520	1.000000	0	488
10664	80198	1.000000	0	489
10664	8607	1.000000	0	490
10672	23413	1.000000	0	491
10672	2768	1.000000	0	492
10672	2781	1.000000	0	493
10728	10856	1.000000	0	494
10728	10971	0.500000	0	495
10728	1200	1.000000	0	496
10728	1499	0.500000	0	497
10728	1736	1.000000	0	498
10728	207	0.500000	0	499
10728	208	1.000000	0	500
10728	2099	1.000000	0	501
10728	23293	1.000000	0	502
10728	23381	1.000000	0	503
10728	2475	1.000000	0	504
10728	25	0.500000	0	505
10728	2547	1.000000	0	506
10728	3091	1.000000	0	507
10728	3320	1.000000	0	508
10728	3725	1.000000	0	509
10728	3727	1.000000	0	510
10728	4084	1.000000	0	511
10728	4149	1.000000	0	512
10728	4609	1.000000	0	513
10728	4691	1.000000	0	514
10728	5371	1.000000	0	515
10728	54984	1.000000	0	516
10728	5970	0.500000	0	517
10728	6198	1.000000	0	518
10728	65057	1.000000	0	519
10728	6595	1.000000	0	520
10728	6597	1.000000	0	521
10728	6601	1.000000	0	522
10728	6605	1.000000	0	523
10728	6667	1.000000	0	524
10728	7011	1.000000	0	525
10728	7391	1.000000	0	526
10728	7392	1.000000	0	527
10728	7514	1.000000	0	528
10728	7520	1.000000	0	529
10728	80198	1.000000	0	530
10728	8607	1.000000	0	531
10806	10971	0.500000	0	532
10806	1432	1.000000	0	533
10806	1442	1.000000	0	534
10806	207	0.500000	0	535
10806	2113	0.500000	0	536
10806	2495	1.000000	0	537
10806	26056	1.000000	0	538
10806	27018	1.000000	0	539
10806	2932	1.000000	0	540
10806	3039	1.000000	0	541
10806	3040	1.000000	0	542
10806	3399	1.000000	0	543
10806	3551	1.000000	0	544
10806	4331	1.000000	0	545
10806	4478	1.000000	0	546
10806	4716	1.000000	0	547
10806	4747	1.000000	0	548
10806	4771	1.000000	0	549
10806	4804	1.000000	0	550
10806	5066	1.000000	0	551
10806	51256	1.000000	0	552
10806	5347	1.000000	0	553
10806	54461	1.000000	0	554
10806	5747	0.500000	0	555
10806	58	1.000000	0	556
10806	59	1.000000	0	557
10806	5921	1.000000	0	558
10806	5962	1.000000	0	559
10806	60	1.000000	0	560
10806	6009	1.000000	0	561
10806	6195	1.000000	0	562
10806	6421	1.000000	0	563
10806	6548	1.000000	0	564
10806	6772	1.000000	0	565
10806	7249	1.000000	0	566
10806	7430	1.000000	0	567
10806	7431	1.000000	0	568
10806	7529	1.000000	0	569
10806	7531	1.000000	0	570
10806	7532	1.000000	0	571
10806	7533	1.000000	0	572
10806	8045	1.000000	0	573
10806	8312	1.000000	0	574
10806	85440	1.000000	0	575
10806	8665	1.000000	0	576
10806	8678	1.000000	0	577
10806	891	1.000000	0	578
10806	967	1.000000	0	579
10806	983	0.500000	0	580
10856	10971	0.500000	0	581
10856	1200	1.000000	0	582
10856	1499	0.500000	0	583
10856	1736	1.000000	0	584
10856	207	0.500000	0	585
10856	208	1.000000	0	586
10856	2099	1.000000	0	587
10856	23293	1.000000	0	588
10856	23381	1.000000	0	589
10856	2475	1.000000	0	590
10856	25	0.500000	0	591
10856	2547	1.000000	0	592
10856	3091	1.000000	0	593
10856	3320	1.000000	0	594
10856	3725	1.000000	0	595
10856	3727	1.000000	0	596
10856	4084	1.000000	0	597
10856	4149	1.000000	0	598
10856	4609	1.000000	0	599
10856	4691	1.000000	0	600
10856	5371	1.000000	0	601
10856	54984	1.000000	0	602
10856	5970	0.500000	0	603
10856	6198	1.000000	0	604
10856	65057	1.000000	0	605
10856	6595	1.000000	0	606
10856	6597	1.000000	0	607
10856	6601	1.000000	0	608
10856	6605	1.000000	0	609
10856	6667	1.000000	0	610
10856	7011	1.000000	0	611
10856	7391	1.000000	0	612
10856	7392	1.000000	0	613
10856	7514	1.000000	0	614
10856	7520	1.000000	0	615
10856	80198	1.000000	0	616
10856	8607	1.000000	0	617
10971	1200	0.500000	0	618
10971	1432	0.500000	0	619
10971	1442	0.500000	0	620
10971	1736	0.500000	0	621
10971	207	1.000000	0	622
10971	208	0.500000	0	623
10971	2099	0.500000	0	624
10971	23293	0.500000	0	625
10971	23381	0.500000	0	626
10971	2475	0.500000	0	627
10971	2495	0.500000	0	628
10971	2547	0.500000	0	629
10971	26056	0.500000	0	630
10971	27018	0.500000	0	631
10971	2932	0.500000	0	632
10971	3039	0.500000	0	633
10971	3040	0.500000	0	634
10971	3091	0.500000	0	635
10971	3320	0.500000	0	636
10971	3399	0.500000	0	637
10971	3551	0.500000	0	638
10971	3725	0.500000	0	639
10971	3727	0.500000	0	640
10971	4084	0.500000	0	641
10971	4149	0.500000	0	642
10971	4331	0.500000	0	643
10971	4478	0.500000	0	644
10971	4609	0.500000	0	645
10971	4691	0.500000	0	646
10971	4716	0.500000	0	647
10971	4747	0.500000	0	648
10971	4771	0.500000	0	649
10971	4804	0.500000	0	650
10971	5066	0.500000	0	651
10971	51256	0.500000	0	652
10971	5347	0.500000	0	653
10971	5371	0.500000	0	654
10971	54461	0.500000	0	655
10971	54984	0.500000	0	656
10971	58	0.500000	0	657
10971	59	0.500000	0	658
10971	5921	0.500000	0	659
10971	5962	0.500000	0	660
10971	60	0.500000	0	661
10971	6009	0.500000	0	662
10971	6195	0.500000	0	663
10971	6198	0.500000	0	664
10971	6421	0.500000	0	665
10971	65057	0.500000	0	666
10971	6548	0.500000	0	667
10971	6595	0.500000	0	668
10971	6597	0.500000	0	669
10971	6601	0.500000	0	670
10971	6605	0.500000	0	671
10971	6667	0.500000	0	672
10971	6772	0.500000	0	673
10971	7011	0.500000	0	674
10971	7249	0.500000	0	675
10971	7391	0.500000	0	676
10971	7392	0.500000	0	677
10971	7430	0.500000	0	678
10971	7431	0.500000	0	679
10971	7514	0.500000	0	680
10971	7520	0.500000	0	681
10971	7529	0.500000	0	682
10971	7531	0.500000	0	683
10971	7532	0.500000	0	684
10971	7533	0.500000	0	685
10971	7534	0.666700	0	686
10971	80198	0.500000	0	687
10971	8045	0.500000	0	688
10971	8312	0.500000	0	689
10971	85440	0.500000	0	690
10971	8607	0.500000	0	691
10971	8665	0.500000	0	692
10971	8678	0.500000	0	693
10971	891	0.500000	0	694
10971	967	0.500000	0	695
11040	113457	1.000000	0	696
11040	114609	1.000000	0	697
11040	1398	1.000000	0	698
11040	1435	1.000000	0	699
11040	1436	1.000000	0	700
11040	150684	1.000000	0	701
11040	1956	0.500000	0	702
11040	2064	1.000000	0	703
11040	2322	1.000000	0	704
11040	238	1.000000	0	705
11040	2534	0.500000	0	706
11040	26118	1.000000	0	707
11040	2690	1.000000	0	708
11040	2885	0.500000	0	709
11040	3459	1.000000	0	710
11040	3480	1.000000	0	711
11040	3560	1.000000	0	712
11040	3643	1.000000	0	713
11040	3667	1.000000	0	714
11040	3702	1.000000	0	715
11040	3716	1.000000	0	716
11040	3717	1.000000	0	717
11040	3718	1.000000	0	718
11040	3815	1.000000	0	719
11040	4352	1.000000	0	720
11040	4690	1.000000	0	721
11040	5159	1.000000	0	722
11040	5295	0.500000	0	723
11040	5296	1.000000	0	724
11040	558	1.000000	0	725
11040	5970	0.500000	0	726
11040	6921	1.000000	0	727
11040	6923	1.000000	0	728
11040	6924	1.000000	0	729
11040	7006	1.000000	0	730
11040	7010	1.000000	0	731
11040	7409	0.500000	0	732
11040	7410	1.000000	0	733
11040	7428	1.000000	0	734
11040	7852	1.000000	0	735
11040	8065	1.000000	0	736
11040	81603	1.000000	0	737
11040	8453	1.000000	0	738
11040	8660	1.000000	0	739
11040	8835	1.000000	0	740
11040	9978	1.000000	0	741
11059	11060	0.500000	0	742
11059	23072	0.500000	0	743
11059	23327	0.500000	0	744
11059	4734	0.500000	0	745
11059	6340	0.500000	0	746
11059	6804	0.500000	0	747
11059	7251	1.000000	0	748
11059	7329	1.000000	0	749
11059	83737	0.500000	0	750
11059	8724	1.000000	0	751
11059	9100	1.000000	0	752
11060	1272	0.500000	0	753
11060	23072	1.000000	0	754
11060	23114	0.500000	0	755
11060	23327	1.000000	0	756
11060	288	0.500000	0	757
11060	4296	0.500000	0	758
11060	4734	1.000000	0	759
11060	6339	0.500000	0	760
11060	6340	1.000000	0	761
11060	6804	1.000000	0	762
11060	7251	0.500000	0	763
11060	7316	0.400000	0	764
11060	7329	0.500000	0	765
11060	83737	1.000000	0	766
11060	8724	0.500000	0	767
11060	9100	0.500000	0	768
11146	1268	1.000000	0	769
11146	1499	0.500000	0	770
11146	1613	1.000000	0	771
11146	1956	0.500000	0	772
11146	200958	1.000000	0	773
11146	2017	1.000000	0	774
11146	2065	1.000000	0	775
11146	23557	1.000000	0	776
11146	25	0.500000	0	777
11146	2549	1.000000	0	778
11146	2885	0.500000	0	779
11146	30011	1.000000	0	780
11146	3082	1.000000	0	781
11146	3083	1.000000	0	782
11146	355	1.000000	0	783
11146	3635	1.000000	0	784
11146	3636	1.000000	0	785
11146	3691	1.000000	0	786
11146	4486	1.000000	0	787
11146	5295	0.500000	0	788
11146	5335	0.500000	0	789
11146	5364	1.000000	0	790
11146	5579	0.500000	0	791
11146	5580	0.500000	0	792
11146	5581	0.500000	0	793
11146	5582	0.500000	0	794
11146	5583	0.500000	0	795
11146	5584	0.500000	0	796
11146	5588	0.500000	0	797
11146	5590	0.500000	0	798
11146	573	1.000000	0	799
11146	5747	0.500000	0	800
11146	57610	1.000000	0	801
11146	5770	1.000000	0	802
11146	5774	1.000000	0	803
11146	5781	1.000000	0	804
11146	5782	1.000000	0	805
11146	5787	1.000000	0	806
11146	5788	1.000000	0	807
11146	5793	1.000000	0	808
11146	5795	1.000000	0	809
11146	5796	1.000000	0	810
11146	5800	1.000000	0	811
11146	6464	1.000000	0	812
11146	6643	1.000000	0	813
11146	6654	1.000000	0	814
11146	6774	1.000000	0	815
11146	7409	0.500000	0	816
11146	80176	1.000000	0	817
11146	8243	1.000000	0	818
11146	836	1.000000	0	819
11146	84105	1.000000	0	820
11146	867	1.000000	0	821
11146	9093	1.000000	0	822
11146	9146	1.000000	0	823
11146	999	1.000000	0	824
11337	2550	1.000000	0	825
11337	2554	1.000000	0	826
11337	2561	1.000000	0	827
11337	51304	1.000000	0	828
11337	5530	1.000000	0	829
11337	5579	0.500000	0	830
11337	5580	0.500000	0	831
11337	5581	0.500000	0	832
11337	5582	0.500000	0	833
11337	5583	0.500000	0	834
11337	5584	0.500000	0	835
11337	5588	0.500000	0	836
11337	5590	0.500000	0	837
11337	815	0.500000	0	838
113457	114609	1.000000	0	839
113457	1398	1.000000	0	840
113457	1435	1.000000	0	841
113457	1436	1.000000	0	842
113457	150684	1.000000	0	843
113457	1956	0.500000	0	844
113457	2064	1.000000	0	845
113457	2322	1.000000	0	846
113457	238	1.000000	0	847
113457	2534	0.500000	0	848
113457	26118	1.000000	0	849
113457	2690	1.000000	0	850
113457	2885	0.500000	0	851
113457	3459	1.000000	0	852
113457	3480	1.000000	0	853
113457	3560	1.000000	0	854
113457	3643	1.000000	0	855
113457	3667	1.000000	0	856
113457	3702	1.000000	0	857
113457	3716	1.000000	0	858
113457	3717	1.000000	0	859
113457	3718	1.000000	0	860
113457	3815	1.000000	0	861
113457	4352	1.000000	0	862
113457	4690	1.000000	0	863
113457	5159	1.000000	0	864
113457	5295	0.500000	0	865
113457	5296	1.000000	0	866
113457	558	1.000000	0	867
113457	5970	0.500000	0	868
113457	6921	1.000000	0	869
113457	6923	1.000000	0	870
113457	6924	1.000000	0	871
113457	7006	1.000000	0	872
113457	7010	1.000000	0	873
113457	7409	0.500000	0	874
113457	7410	1.000000	0	875
113457	7428	1.000000	0	876
113457	7852	1.000000	0	877
113457	8065	1.000000	0	878
113457	81603	1.000000	0	879
113457	8453	1.000000	0	880
113457	8660	1.000000	0	881
113457	8835	1.000000	0	882
113457	9978	1.000000	0	883
114609	1398	1.000000	0	884
114609	1435	1.000000	0	885
114609	1436	1.000000	0	886
114609	150684	1.000000	0	887
114609	1956	0.500000	0	888
114609	2064	1.000000	0	889
114609	2322	1.000000	0	890
114609	238	1.000000	0	891
114609	2534	0.500000	0	892
114609	26118	1.000000	0	893
114609	2690	1.000000	0	894
114609	2885	0.500000	0	895
114609	3459	1.000000	0	896
114609	3480	1.000000	0	897
114609	3560	1.000000	0	898
114609	3643	1.000000	0	899
114609	3667	1.000000	0	900
114609	3702	1.000000	0	901
114609	3716	1.000000	0	902
114609	3717	1.000000	0	903
114609	3718	1.000000	0	904
114609	3815	1.000000	0	905
114609	4352	1.000000	0	906
114609	4690	1.000000	0	907
114609	5159	1.000000	0	908
114609	5295	0.500000	0	909
114609	5296	1.000000	0	910
114609	558	1.000000	0	911
114609	5970	0.500000	0	912
114609	6921	1.000000	0	913
114609	6923	1.000000	0	914
114609	6924	1.000000	0	915
114609	7006	1.000000	0	916
114609	7010	1.000000	0	917
114609	7409	0.500000	0	918
114609	7410	1.000000	0	919
114609	7428	1.000000	0	920
114609	7852	1.000000	0	921
114609	8065	1.000000	0	922
114609	81603	1.000000	0	923
114609	8453	1.000000	0	924
114609	8660	1.000000	0	925
114609	8835	1.000000	0	926
114609	9978	1.000000	0	927
116443	116444	1.000000	0	928
116443	1739	1.000000	0	929
116443	1740	1.000000	0	930
116443	1741	1.000000	0	931
116443	1742	1.000000	0	932
116443	2185	1.000000	0	933
116443	2534	0.500000	0	934
116443	2902	1.000000	0	935
116443	3603	1.000000	0	936
116443	4035	1.000000	0	937
116443	4842	1.000000	0	938
